ID,Male,Female,Original Ask Amount,Original Offered Equity,Valuation Requested,DEAL,Uncertainty,Positive Finance,Negative Finance,Certainty,Happiness Positive,Happiness Negative,Positive Sociability,Positive Morality,Positive Ability,Positive Agency,Negative Sociability,Negative Morality,Negative Ability,Negative Agency,WPM,Word Count,Sentence Count,angry_overall,disgust_Overall,fear_Overall,happy_Overall,sad_Overall,surprise_Overall,Age,No. Of Entrepreneurs,Asian,black,indian,latino hispanic,middle eastern,white,Min Pitch,Max Pitch,Mean Pitch,Sd Pitch,Mean Intensity,Sd Intensity,Jitter,Shimmer,HNR,Energy,Industry,X_left_hand_avg_velocity,X_left_hand_STD_velocity,Y_left_hand_avg_velocity,Y_left_hand_STD_velocity,X_right_hand_avg_velocity,X_right_hand_STD_velocity,Y_right_hand_avg_velocity,Y_right_hand_STD_velocity,crossing_arms,Closed_Fist,Open_Palm,Pointing_Up,Thumb_Down,Thumb_Up,hand_distance,left_hand_height_binary,right_hand_height_binary,open_pose
S14E02P0,0,0,250000.00,0.05,5000000.00,1,0.00,0.00,0.00,0.00,0.64,0.09,0.07,0.01,0.18,0.01,0.01,0.04,0.01,0.01,183.49,309.00,38,9.75,0.60,15.61,27.66,24.79,1.18,30.90,2,1,0,0,0,0,1,95.95,459.34,189.22,69.11,58.17,4.71,0.02,0.13,7.07,0.00,1,-2.3297486640232696e-05,0.11415333415948653,-8.669339666095727e-05,0.14804038718690452,-1.4021792219371155e-06,0.09690165387006457,-0.00011644707310538465,0.15298072391504597,0.1925373134328358,0.0029850746268656717,0.028358208955223882,0.0014925373134328358,0.0,0.007462686567164179,0.7489082969432315,0.8438177874186551,0.6838235294117647,0.3198992443324937
S14E02P2,1,0,100000.00,0.10,1000000.00,1,0.00,0.00,0.00,0.00,0.65,0.10,0.00,0.04,0.02,0.04,0.02,0.06,0.00,0.00,139.43,95.00,12,10.45,0.27,14.20,31.03,19.45,2.57,34.97,2,0,0,0,0,0,1,101.39,333.10,169.02,47.00,57.02,5.16,0.02,0.13,6.39,0.00,3,-0.0012795509714068794,0.09479282794068114,7.581981745633044e-05,0.11329627582851576,0.0006221281082341211,0.08173552425408691,4.252565629554528e-05,0.10162397929028077,0.022641509433962263,0.0,0.022641509433962263,0.0,0.0,0.007547169811320755,0.5726495726495726,0.4345991561181435,0.5043478260869565,0.4930875576036866
S14E04P0,1,0,250000.00,0.05,5000000.00,1,0.00,0.01,0.02,0.01,0.79,0.11,0.02,0.04,0.09,0.01,0.00,0.03,0.00,0.00,198.62,284.00,23,4.70,0.14,14.41,29.63,20.44,2.54,29.09,2,0,0,0,0,0,1,92.45,306.78,168.82,46.04,58.53,4.92,0.03,0.13,8.22,0.00,4,-0.00014773271489871992,0.10685436373798733,0.00026078880093503495,0.07688431381198432,-0.000332148379634041,0.12981340360354754,0.0003533324299941393,0.07564335247496165,0.13086150490730644,0.0,0.010905125408942203,0.003271537622682661,0.0,0.05016357688113413,0.21465295629820053,0.6399082568807339,0.784688995215311,0.15037593984962405
S14E04P1,0,1,250000.00,0.05,5000000.00,0,0.00,0.03,0.00,0.00,0.63,0.11,0.02,0.03,0.03,0.02,0.03,0.07,0.00,0.00,157.23,168.00,17,4.70,0.07,17.66,21.95,23.56,3.45,28.89,2,0,0,0,0,0,1,122.18,374.32,215.52,50.75,57.91,5.56,0.02,0.09,9.42,0.00,3,1.0795013079625013e-05,0.06599636003023654,0.0017108756893034734,0.07336597825776663,-0.0013653780457638048,0.05527841517395576,0.0015443162886362137,0.08974913487817146,0.05313092979127135,0.0,0.024667931688804556,0.0,0.0,0.04174573055028463,0.47368421052631576,0.8177874186550976,0.7923250564334086,0.4243119266055046
S14E04P3,1,0,500000.00,0.10,5000000.00,1,0.00,0.03,0.00,0.01,0.71,0.16,0.06,0.02,0.05,0.03,0.00,0.10,0.00,0.00,135.18,208.00,23,12.04,0.14,10.65,15.69,16.88,1.94,33.16,1,1,0,0,0,0,0,90.33,378.82,180.23,61.73,58.65,6.12,0.03,0.12,7.71,0.00,1,-0.0006617297364105132,0.14285417595984445,-3.6967624598392925e-05,0.0905937971460196,-0.00021960278952868492,0.0904151066042832,-0.00011265239241828597,0.09092793016008975,0.27292340884573896,0.003236245954692557,0.0593311758360302,0.0010787486515641855,0.002157497303128371,0.015102481121898598,0.7028169014084507,0.45580808080808083,0.48817802503477054,0.6419400855920114
S14E05P1,0,0,250000.00,0.10,2500000.00,1,0.00,0.02,0.01,0.00,0.71,0.07,0.03,0.03,0.04,0.02,0.02,0.02,0.00,0.00,153.47,209.00,16,3.66,0.20,9.28,48.34,19.89,1.24,30.21,2,0,1,0,0,0,0,83.81,315.56,160.17,53.51,58.61,5.32,0.03,0.12,8.13,0.00,5,0.00031281768698225186,0.11416518302710431,-5.935169395512184e-05,0.11595733997180373,-9.428781123412954e-05,0.10083682341166664,0.00014136194284560346,0.11168379182511178,0.02903225806451613,0.0,0.011827956989247311,0.0,0.0,0.053763440860215055,0.6894923258559622,0.8352941176470589,0.8538083538083538,0.25735294117647056
S14E05P2,0,1,100000.00,0.20,500000.00,0,0.00,0.05,0.02,0.01,0.61,0.16,0.05,0.03,0.08,0.02,0.01,0.07,0.00,0.00,143.04,226.00,31,3.43,0.15,16.91,18.22,25.61,3.02,30.70,2,1,0,0,0,0,1,173.79,542.00,324.22,93.42,58.65,5.04,0.02,0.09,11.87,0.00,4,0.0005619044695133968,0.1305547896022522,0.0007200301071782621,0.14663991387789208,-0.00010849855644316003,0.1077778658154514,0.0008590720181884487,0.1360975655938423,0.07336956521739131,0.0,0.007246376811594203,0.0,0.0009057971014492754,0.014492753623188406,0.5195195195195195,0.8433862433862434,0.8304904051172708,0.26344086021505375
S14E05P3,0,1,200000.00,0.10,2000000.00,1,0.00,0.00,0.00,0.00,0.66,0.10,0.00,0.00,0.02,0.02,0.01,0.06,0.00,0.00,132.78,145.00,14,3.50,0.07,12.57,32.04,21.11,1.73,33.97,2,0,0,0,0,0,1,176.60,373.19,250.99,39.62,58.41,5.30,0.02,0.08,11.14,0.00,5,0.00036228723780957334,0.10974814892122942,0.00011586290218926273,0.11583381260063277,-5.198692138484392e-05,0.07234199065144999,0.0002200417866596527,0.11419017618367233,0.08080808080808081,0.0,0.010101010101010102,0.0,0.0,0.001443001443001443,0.4027072758037225,0.875219683655536,0.8293075684380032,0.29443447037701975
S14E06P3,0,0,185000.00,0.08,2312500.00,1,0.00,0.02,0.01,0.00,0.48,0.19,0.02,0.01,0.05,0.04,0.01,0.07,0.00,0.00,136.52,223.00,31,8.57,2.08,6.66,43.59,19.92,0.43,32.68,2,0,1,0,0,0,0,104.71,391.26,223.59,60.78,59.34,5.62,0.02,0.10,9.59,0.01,3,0.0004448777763173015,0.11752960294647544,0.00014823791570961608,0.1499916405142761,-0.00030863651772961053,0.08701126690648484,0.00013341766316443226,0.15787619457308114,0.04878048780487805,0.003902439024390244,0.003902439024390244,0.05170731707317073,0.0,0.03024390243902439,0.4915433403805497,0.7800224466891134,0.6941176470588235,0.2708333333333333
S14E07P0,0,0,300000.00,0.05,6000000.00,1,0.00,0.03,0.01,0.01,0.59,0.11,0.00,0.01,0.03,0.03,0.01,0.05,0.00,0.00,152.08,183.00,12,7.38,0.64,7.50,38.20,16.18,0.68,29.81,2,0,0,0,1,0,1,95.24,412.94,203.01,77.76,58.40,5.23,0.04,0.15,6.83,0.00,3,0.0007044644213379988,0.09647310310020428,0.00048258731777781576,0.1257830985510754,-0.0004523589545333218,0.08859614438144114,0.0005678796019707463,0.11257712253727495,0.06880733944954129,0.00764525993883792,0.009174311926605505,0.0030581039755351682,0.0,0.03211009174311927,0.4959349593495935,0.865979381443299,0.8416370106761566,0.3644067796610169
S14E09P0,0,1,250000.00,0.10,2500000.00,1,0.00,0.02,0.01,0.00,0.71,0.06,0.06,0.01,0.07,0.03,0.03,0.04,0.00,0.00,163.56,368.00,41,5.93,0.76,9.38,47.96,16.00,1.89,32.83,2,0,0,0,0,0,1,155.86,443.10,267.92,70.29,57.59,5.43,0.02,0.11,10.04,0.00,1,-0.0002326763396899692,0.08182539966336667,6.481599747684055e-05,0.09422663518351494,7.202227910361157e-06,0.07434817533981743,0.00016989345614595798,0.11485294337591853,0.05620805369127517,0.0008389261744966443,0.010067114093959731,0.01761744966442953,0.0,0.03355704697986577,0.44516129032258067,0.8429833169774289,0.7442326980942828,0.30569948186528495
S14E09P1,1,0,100000.00,0.10,1000000.00,1,0.00,0.03,0.00,0.00,0.63,0.08,0.00,0.01,0.04,0.05,0.00,0.05,0.00,0.01,101.01,138.00,26,19.96,0.18,6.52,19.10,25.91,0.80,32.00,2,0,0,0,0,0,1,82.78,364.21,173.83,65.87,58.96,4.81,0.04,0.16,6.17,0.00,4,0.0005781062298420236,0.13661923536529172,0.0007283544041099321,0.11886476001397661,0.00022072620416811094,0.11885116992736874,0.0006324799741125832,0.11082486085937349,0.11192468619246862,0.0,0.02405857740585774,0.0,0.0020920502092050207,0.008368200836820083,0.35160905840286055,0.7089887640449438,0.5957943925233645,0.3107947805456702
S14E09P2,1,0,300000.00,0.05,6000000.00,1,0.00,0.03,0.01,0.01,0.78,0.11,0.08,0.03,0.13,0.04,0.00,0.06,0.00,0.00,197.91,429.00,40,8.53,0.54,12.30,38.57,16.45,2.33,33.02,2,0,0,0,0,0,1,97.92,374.39,195.93,64.32,59.04,5.64,0.03,0.12,7.91,0.00,8,0.00032811983628890394,0.10496362763662463,0.0001452619609306309,0.10949111299281666,0.0002772060485908703,0.07966561107878083,0.00023624724896343567,0.11808286249717308,0.05514316012725345,0.003181336161187699,0.010604453870625663,0.005302226935312832,0.0042417815482502655,0.08271474019088017,0.4232121922626026,0.84375,0.7974683544303798,0.36317780580075665
S14E10P0,1,0,14000.00,0.15,93333.00,0,0.00,0.05,0.00,0.00,0.77,0.06,0.07,0.09,0.05,0.02,0.04,0.01,0.01,0.00,116.72,253.00,17,19.34,0.33,8.83,22.15,29.50,1.24,34.60,2,0,0,0,0,0,1,115.23,379.25,196.29,52.87,56.55,5.36,0.02,0.12,8.81,0.00,3,0.00019343215085211303,0.1225897698152354,0.00019189231984672133,0.12380921557236428,-6.389354045192336e-05,0.12033757770237982,0.00026529843342446,0.11883593397372685,0.24981412639405204,0.0,0.017100371747211896,0.0,0.002973977695167286,0.036431226765799254,0.5485110470701249,0.6737918215613383,0.5700534759358289,0.3753723932472691
S14E10P1,0,0,300000.00,0.05,6000000.00,0,0.00,0.04,0.00,0.01,0.69,0.15,0.11,0.03,0.07,0.03,0.00,0.04,0.00,0.01,171.99,256.00,29,4.74,0.04,16.82,14.86,35.82,2.10,33.41,2,0,0,0,0,0,1,116.99,383.40,214.13,66.38,58.33,6.07,0.02,0.11,9.62,0.00,1,5.473389345056805e-05,0.1137795333138087,-0.0005430503452525409,0.08714483971086658,-0.00033928177374250787,0.09602338304277838,-0.0006671843809240024,0.10193687890945308,0.19036427732079905,0.0,0.0035252643948296123,0.0011750881316098707,0.0,0.010575793184488837,0.33707865168539325,0.776500638569604,0.735632183908046,0.2682926829268293
S14E10P2,0,0,300000.00,0.03,10000000.00,1,0.00,0.03,0.01,0.00,0.54,0.08,0.01,0.05,0.02,0.00,0.01,0.06,0.00,0.00,157.19,206.00,29,15.57,0.13,13.44,14.10,28.01,0.61,32.63,2,1,0,0,0,0,1,124.65,477.71,271.44,80.90,58.38,5.41,0.02,0.11,9.26,0.00,3,0.0004001908004283908,0.11348746302594934,0.00040701052380932656,0.10008873569534776,0.00016634613275527996,0.08849793568879034,0.00034469647539986435,0.10226451204105307,0.0651872399445215,0.0,0.0,0.0,0.011095700416088766,0.011095700416088766,0.685459940652819,0.7719033232628398,0.6353846153846154,0.4283513097072419
S14E11P1,1,0,100000.00,0.05,2000000.00,0,0.00,0.00,0.00,0.00,0.47,0.07,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,110.62,25.00,3,2.29,0.05,2.81,22.95,21.54,0.65,31.94,3,0,1,0,0,0,0,132.20,346.79,218.32,66.65,59.70,5.26,0.03,0.14,10.03,0.00,9,-0.002977212270100906,0.1943039595345921,0.001563579601756591,0.11091724609624726,8.811022938981537e-05,0.17024485491687263,-0.00020312690465463962,0.12969418931069027,0.3089887640449438,0.0,0.0449438202247191,0.0,0.0,0.2247191011235955,0.36507936507936506,0.953757225433526,0.8461538461538461,0.24571428571428572
S14E11P3,1,0,500000.00,0.02,20000000.00,1,0.00,0.00,0.00,0.00,0.63,0.16,0.00,0.00,0.08,0.03,0.00,0.03,0.00,0.00,128.91,59.00,6,5.50,0.07,11.28,44.68,9.00,1.51,29.37,2,1,1,0,0,0,0,101.56,413.49,220.61,76.30,55.65,4.87,0.03,0.12,8.21,0.00,9,0.0013937194264649645,0.07625919601139441,0.0007510802911283107,0.07740331143883986,-0.0012373321627968874,0.07419491423996201,0.0010256087554366044,0.0771135359177271,0.1289308176100629,0.0,0.0031446540880503146,0.0,0.0,0.015723270440251572,0.5340501792114696,0.7292993630573248,0.6405693950177936,0.5228070175438596
S14E12P0,0,1,300000.00,0.05,6000000.00,0,0.00,0.03,0.00,0.00,0.59,0.04,0.03,0.04,0.07,0.00,0.00,0.06,0.00,0.00,155.80,174.00,16,5.19,0.27,11.74,20.48,22.39,1.08,32.31,2,1,0,0,0,0,1,117.13,363.91,225.52,60.05,57.43,5.82,0.02,0.12,9.59,0.00,9,0.0001395345655438332,0.08699257783194926,0.0007991147741468086,0.08918947002792782,-4.544591608887645e-05,0.08791159396732054,0.0005460429873311665,0.07358838393685854,0.09259259259259259,0.004629629629629629,0.033950617283950615,0.0015432098765432098,0.0015432098765432098,0.0,0.7574171029668412,0.8448275862068966,0.6177024482109228,0.6481149012567325
S14E13P0,0,1,250000.00,0.10,2500000.00,1,0.00,0.03,0.01,0.01,0.58,0.23,0.01,0.06,0.00,0.01,0.01,0.10,0.00,0.00,132.11,231.00,26,7.41,0.20,9.52,39.86,19.51,2.47,32.13,1,1,0,0,0,0,1,132.83,427.72,257.85,66.91,57.22,5.90,0.02,0.11,10.19,0.00,1,0.0006390466948300209,0.0866810869541788,0.0002457886483867455,0.0793508551757465,-0.0002137247651289956,0.0728592443510226,6.538389311629191e-05,0.09434052431277654,0.10943396226415095,0.0012578616352201257,0.027672955974842768,0.007547169811320755,0.0,0.00880503144654088,0.4083916083916084,0.49603174603174605,0.44521497919556174,0.3975069252077562
S14E13P2,1,0,40000.00,0.25,160000.00,0,0.00,0.00,0.01,0.01,0.61,0.16,0.03,0.02,0.11,0.14,0.01,0.03,0.00,0.06,151.36,240.00,27,9.82,2.00,17.68,27.50,23.93,5.05,29.87,1,0,0,0,1,0,1,107.64,461.33,255.21,71.47,59.39,5.15,0.02,0.11,9.42,0.00,8,0.00043343135503807296,0.07816163573688079,0.00032110369265681617,0.09563480002396649,-3.9680412522066954e-05,0.07651338469613393,0.00037353385478157777,0.10377149648404409,0.09251471825063078,0.00672834314550042,0.012615643397813289,0.0,0.00336417157275021,0.022708158116063918,0.6840607210626186,0.7072945521698984,0.5356793743890518,0.6143410852713178
S14E13P3,1,0,500000.00,0.10,5000000.00,1,0.00,0.01,0.07,0.00,0.60,0.16,0.04,0.02,0.03,0.04,0.02,0.21,0.00,0.01,145.95,217.00,17,8.18,1.08,8.60,35.06,17.61,3.48,32.20,2,0,0,0,0,0,1,118.51,352.87,207.62,53.27,57.93,5.37,0.02,0.12,8.25,0.00,1,0.00019048848447271276,0.0799213044524334,0.0005867704506417438,0.14094371665353744,6.76565624603628e-05,0.05508541165660642,-9.111788257325692e-05,0.15810077253890675,0.026016260162601626,0.0,0.027642276422764227,0.0,0.0,0.04552845528455285,0.8144876325088339,0.7509433962264151,0.6835205992509363,0.610586011342155
S14E14P0,0,1,250000.00,0.05,5000000.00,1,0.00,0.04,0.01,0.00,0.61,0.16,0.01,0.01,0.04,0.00,0.01,0.10,0.00,0.00,143.86,236.00,29,5.84,0.26,9.64,33.81,16.65,2.26,33.82,2,0,0,0,0,0,1,126.67,379.27,237.23,58.99,57.40,5.54,0.02,0.11,9.54,0.00,9,0.0002882021512438674,0.10653832458512479,4.4602886019016806e-05,0.10213459400446744,-0.00011552946840821614,0.11231090835767767,-7.746253795774569e-05,0.12724544255923972,0.06515301085883514,0.0,0.0009871668311944718,0.017769002961500493,0.0,0.05133267522211254,0.5098468271334792,0.7319078947368421,0.5609756097560976,0.21843003412969283
S14E14P1,0,0,300000.00,0.15,2000000.00,1,0.00,0.00,0.06,0.00,0.55,0.15,0.01,0.04,0.00,0.00,0.00,0.07,0.01,0.00,136.71,145.00,16,6.62,0.47,13.97,38.62,15.28,2.18,34.63,2,1,0,0,0,0,1,123.46,460.65,232.09,66.22,55.78,4.74,0.02,0.13,8.58,0.00,5,0.00012788581935799156,0.11715970638969041,0.00027906861813629236,0.10887429767252838,-0.0003972789820502773,0.07478862832559588,0.0003305083031163497,0.11738558343114099,0.023853211009174313,0.0,0.031192660550458717,0.0,0.003669724770642202,0.011009174311926606,0.21224489795918366,0.9319148936170213,0.8650442477876106,0.16027088036117382
S14E14P2,0,1,200000.00,0.30,666667.00,0,0.00,0.02,0.02,0.01,0.64,0.13,0.06,0.05,0.04,0.01,0.04,0.09,0.01,0.00,158.21,253.00,31,6.18,0.27,16.97,32.43,18.34,5.00,32.50,1,0,0,0,0,0,1,185.47,487.93,320.13,71.02,58.91,5.42,0.02,0.11,10.08,0.00,9,0.0006434699766749122,0.08330884698434857,0.0005399140222081788,0.08615317422270811,4.613824160016611e-05,0.062106518273384016,0.0006122829748822096,0.07962339870248708,0.029487179487179487,0.0038461538461538464,0.03461538461538462,0.001282051282051282,0.0,0.04358974358974359,0.3524590163934426,0.6433021806853583,0.6781437125748503,0.3374045801526718
S14E14P3,0,1,350000.00,0.05,7000000.00,1,0.00,0.01,0.00,0.02,0.76,0.07,0.00,0.00,0.06,0.00,0.00,0.05,0.00,0.00,132.97,153.00,17,7.63,0.07,9.76,36.25,20.13,3.18,31.78,2,0,1,0,0,0,0,160.26,477.48,268.44,65.86,58.23,6.26,0.02,0.10,11.27,0.00,3,0.0003391723727705477,0.08916151744572438,-0.0004538535874083654,0.07480141575380707,-0.00037953020328313104,0.06823373909805232,-0.00033388920684359187,0.07608787698421196,0.07450331125827815,0.0,0.0,0.0,0.0,0.0,0.21415929203539824,0.9282051282051282,0.8591304347826086,0.12920353982300886
S14E16P1,0,0,350000.00,0.05,7000000.00,1,0.00,0.04,0.01,0.01,0.64,0.11,0.04,0.02,0.02,0.01,0.01,0.08,0.00,0.00,173.03,259.00,20,7.31,0.23,9.79,39.54,18.14,2.48,36.59,3,0,0,0,0,0,1,101.28,267.09,172.94,40.80,59.22,5.63,0.03,0.11,9.48,0.00,10,-0.0007338532279346227,0.15192496483059834,0.00011146732808320695,0.12719773810452936,7.65541953937592e-05,0.12311632268061808,-0.0001598337961367016,0.13678916555171328,0.14836795252225518,0.0,0.005934718100890208,0.0,0.002967359050445104,0.013353115727002967,0.50093808630394,0.7623089983022071,0.7825311942959001,0.34935304990757854
S14E16P3,0,0,250000.00,0.05,5000000.00,1,0.00,0.04,0.00,0.00,0.59,0.10,0.09,0.13,0.03,0.04,0.01,0.04,0.00,0.00,145.42,165.00,27,9.92,0.14,8.17,38.86,12.93,0.77,33.75,2,1,1,0,0,0,0,100.77,334.62,181.16,51.99,58.08,5.50,0.02,0.13,9.09,0.00,3,0.0006204961039432215,0.09367373788942895,0.00018091946372239691,0.10001534581049987,-0.00026384682302838913,0.061010991693627115,0.0002249662621451106,0.10022359510466487,0.011023622047244094,0.0,0.01889763779527559,0.0015748031496062992,0.0,0.05669291338582677,0.7266775777414075,0.7811501597444089,0.8692052980132451,0.3034825870646766
S14E17P0,0,0,200000.00,0.10,2000000.00,1,0.00,0.01,0.00,0.00,0.54,0.09,0.05,0.01,0.04,0.00,0.01,0.03,0.00,0.00,130.57,171.00,23,8.66,0.08,10.53,40.37,14.28,4.79,31.27,2,1,0,0,0,0,1,109.24,415.23,224.49,70.50,57.87,5.37,0.02,0.13,8.58,0.00,3,-2.2933275803276053e-05,0.16018983710267998,-8.940286394478634e-05,0.12674034670533404,0.00012037345896596392,0.08421306239219258,-2.8381010760431542e-05,0.13134968483028986,0.027496382054992764,0.0,0.015918958031837915,0.0,0.0,0.02604920405209841,0.8144796380090498,0.7428998505231689,0.8330781010719756,0.4715821812596006
S14E17P1,1,0,250000.00,0.08,3125000.00,0,0.00,0.03,0.00,0.00,0.71,0.11,0.07,0.01,0.09,0.08,0.00,0.05,0.01,0.01,146.27,262.00,35,10.75,0.22,7.23,27.84,25.33,0.60,35.19,2,0,0,0,0,1,1,106.42,347.88,184.37,56.74,57.49,6.10,0.03,0.12,6.46,0.00,8,0.000406583284732222,0.11289310524819073,0.00011824702617047504,0.11138743705443695,-0.00020062444980185673,0.07871364725958246,0.00038941262192606295,0.1050614341979243,0.0966183574879227,0.0,0.002898550724637681,0.0,0.001932367149758454,0.02995169082125604,0.5912743972445464,0.6977011494252874,0.6913730255164034,0.49266503667481665
S14E18P1,1,0,250000.00,0.06,4166667.00,1,0.00,0.02,0.00,0.01,0.65,0.11,0.08,0.06,0.05,0.03,0.00,0.08,0.00,0.01,155.91,205.00,28,6.42,0.85,14.15,25.88,17.49,1.93,32.46,2,0,0,0,0,0,1,104.46,411.85,203.61,64.88,58.85,5.86,0.03,0.11,9.54,0.00,3,0.00018245773528938574,0.10254027446899447,-0.0002438370861224261,0.11057371079711163,-0.00046010288729596364,0.06810383943245521,-0.00026383070803400306,0.13862959022983035,0.004470938897168405,0.0,0.011922503725782414,0.028315946348733235,0.0,0.04769001490312966,0.8719512195121951,0.8099688473520249,0.6290322580645161,0.5181674565560821
S14E18P3,1,0,100000.00,0.05,2000000.00,1,0.00,0.03,0.01,0.01,0.74,0.14,0.08,0.06,0.05,0.01,0.01,0.03,0.00,0.00,146.22,329.00,48,18.85,2.30,9.41,21.52,23.59,1.39,34.33,2,0,0,0,0,0,1,110.21,321.55,168.95,49.19,55.05,4.60,0.04,0.16,6.84,0.00,3,-3.513402265051216e-05,0.17849556021868906,-0.00040454777848461504,0.1179589616827467,3.430294885259615e-05,0.08458721513978557,-0.0003507883166489415,0.11936802772728353,0.05770536320434488,0.0,0.031907671418873046,0.0006788866259334691,0.0006788866259334691,0.0033944331296673455,0.5308219178082192,0.6987951807228916,0.6142284569138277,0.47052947052947053
S14E19P2,1,0,500000.00,0.05,10000000.00,0,0.00,0.03,0.00,0.02,0.69,0.07,0.05,0.02,0.02,0.01,0.00,0.02,0.00,0.00,146.22,212.00,15,16.96,0.25,8.41,18.17,25.46,2.30,32.49,2,0,0,0,0,0,1,97.03,389.73,186.78,61.00,59.27,5.07,0.03,0.14,7.11,0.00,3,0.0008064159303715685,0.14625837413002238,0.0004644365358773624,0.17928673453019117,1.6960640723469386e-07,0.10990351627487635,0.00029605769870560744,0.1806054018404435,0.06801007556675064,0.0012594458438287153,0.003778337531486146,0.0025188916876574307,0.0025188916876574307,0.015113350125944584,0.4493192133131619,0.7532467532467533,0.729235880398671,0.3516295025728988
S14E19P3,0,0,400000.00,0.10,4000000.00,1,0.00,0.04,0.01,0.01,0.66,0.09,0.02,0.07,0.02,0.01,0.00,0.08,0.00,0.01,173.69,215.00,17,5.82,0.08,8.84,16.10,20.03,0.93,31.43,2,0,0,0,0,0,1,94.74,301.42,170.14,51.62,58.99,5.19,0.03,0.11,8.24,0.00,4,0.0003162906993003114,0.10979472604538672,-6.0605293228514434e-05,0.06819156401173553,-0.00018380575236819955,0.051505272163866314,5.765741779690717e-05,0.0814463908495289,0.039239001189060645,0.0,0.0,0.016646848989298454,0.0,0.007134363852556481,0.3960149439601494,0.7849002849002849,0.7693430656934307,0.26905829596412556
S14E20P2,0,1,150000.00,0.10,1500000.00,1,0.00,0.01,0.02,0.00,0.62,0.19,0.07,0.02,0.02,0.02,0.02,0.08,0.01,0.00,165.87,236.00,17,3.43,0.07,24.94,29.95,26.99,3.61,32.04,2,0,0,0,0,0,1,142.64,444.18,260.37,70.57,57.10,4.93,0.02,0.12,9.65,0.00,4,0.00031423870428108825,0.1299060009404869,-0.0005025602785157575,0.09156667513880361,-0.0004357010126113905,0.13532061439681117,-0.0004165802104973503,0.09127715487312328,0.17755856966707767,0.02219482120838471,0.01972872996300863,0.0012330456226880395,0.0,0.008631319358816275,0.8600953895071543,0.7047244094488189,0.683083511777302,0.5154440154440154
S14E21P2,1,0,250000.00,0.17,1470588.00,1,0.00,0.01,0.01,0.00,0.64,0.11,0.08,0.05,0.05,0.01,0.01,0.11,0.00,0.00,170.29,248.00,17,16.09,0.03,12.93,23.63,11.05,11.33,35.88,2,0,0,0,0,0,1,80.82,294.86,142.93,43.57,57.27,5.17,0.02,0.12,6.95,0.00,3,0.00029922957583309527,0.09834069025250372,-0.0003111179126495754,0.10558412090679668,-0.0006271331483860773,0.08814072374697829,-0.00014435678144797864,0.13774856546518166,0.1884272997032641,0.0,0.06379821958456973,0.0,0.001483679525222552,0.01483679525222552,0.47192982456140353,0.584,0.5370675453047776,0.3576158940397351
S14E22P1,0,1,300000.00,0.15,2000000.00,1,0.00,0.01,0.00,0.00,0.66,0.05,0.04,0.05,0.06,0.00,0.00,0.01,0.00,0.00,110.16,140.00,14,10.09,0.08,11.39,17.89,29.88,1.95,31.04,3,0,1,0,0,0,0,188.08,410.66,277.43,60.94,67.05,4.33,0.02,0.12,9.33,0.00,5,5.4001000880115676e-05,0.15572994262012496,0.0005711593557964863,0.1160254085444243,4.642811639583244e-05,0.12529504988848605,0.0005832949220192369,0.11042196553979498,0.06426155580608793,0.0,0.002254791431792559,0.0,0.010146561443066516,0.03156708004509583,0.6572164948453608,0.7772337821297429,0.6727989487516426,0.6539473684210526
S14E22P3,1,0,25000.00,0.05,500000.00,1,0.00,0.01,0.04,0.01,0.71,0.12,0.08,0.02,0.08,0.02,0.00,0.05,0.00,0.00,151.39,215.00,26,7.83,0.51,9.86,27.79,20.20,0.45,33.44,2,0,0,0,0,0,1,113.68,310.07,178.21,45.69,63.95,5.11,0.02,0.12,9.03,0.01,1,0.00044488026204641054,0.12448702062366392,0.00013912604746286873,0.20107089367722553,4.5556261581448385e-05,0.10973032590574172,-0.00011127490236801503,0.15462854834409082,0.0469208211143695,0.0,0.0009775171065493646,0.009775171065493646,0.0,0.0019550342130987292,0.5488888888888889,0.737984496124031,0.5993640699523053,0.3787638668779715
S13E02P0,0,0,400000.00,0.10,4000000.00,1,0.00,0.02,0.00,0.00,0.71,0.16,0.03,0.07,0.08,0.01,0.01,0.07,0.00,0.00,146.47,241.00,26,7.48,0.19,12.61,19.35,27.05,0.92,34.07,2,0,0,0,0,0,1,119.84,329.75,211.70,54.20,67.15,4.95,0.02,0.12,9.91,0.01,1,9.996698576238593e-05,0.09487636984254971,0.00019545384052088125,0.1315807291315946,-0.00015962968492721735,0.08380691007757651,0.00019638546379157541,0.15113392327374603,0.04659498207885305,0.0,0.0,0.0035842293906810036,0.0,0.013440860215053764,0.6474820143884892,0.6701030927835051,0.8741007194244604,0.48263473053892214
S13E02P2,0,0,400000.00,0.10,4000000.00,1,0.00,0.06,0.00,0.00,0.72,0.11,0.05,0.17,0.07,0.03,0.01,0.03,0.00,0.00,191.27,222.00,22,14.62,0.05,13.62,14.90,23.85,0.80,31.29,2,0,0,0,0,0,1,152.06,301.68,219.70,44.04,66.41,4.19,0.03,0.11,10.71,0.00,3,0.001392518308885553,0.10173095189035106,0.0007254616060155518,0.06714747886510682,-0.0001430435383573504,0.08949808213062645,0.0009821887980116187,0.06602967871937501,0.013262599469496022,0.0,0.0,0.0,0.0,0.0,0.6779661016949152,0.9603399433427762,0.9814814814814815,0.653250773993808
