ID,Male,Female,Ask Amount,Offered Equity,Valuation Requested,Deal,Verbal Uncertainty,Verbal Pos-Finance,Verbal Neg-Finance,Verbal Certainty,Verbal Pos-Happiness,Verbal Neg-Happiness,Verbal Pos-Sociability,Verbal Pos-Morality,Verbal Pos-Ability,Verbal Pos-Agency,Verbal Neg-Sociability,Verbal Neg-Morality,Verbal Neg-Ability,Verbal Neg-Agency,WPM,Word Count,Sentence Count,Face Angry,Face Disgust,Face Fear,Face Happy,Face Neutral,Face Sad,Face Surprise,Age,# Of Entrepreneurs,Ethnicity Asian,Ethnicity Black,Ethnicity Indian,Ethnicity Latino Hispanic,Ethnicity Middle Eastern,Ethnicity White,Min Pitch,Max Pitch,Mean Pitch,STD Pitch,Min Intensity,Max Intensity,Mean Intensity,STD Intensity,Jitter,Shimmer,HNR,Energy,Industry,Avg Velocity Left Hand X,STD Velocity Left Hand X,Avg Velocity Left Hand Y,STD Velocity Left Hand Y,Avg Velocity Right Hand X,STD Velocity Right Hand X,Avg Velocity Right Hand Y,STD Velocity Right Hand Y,Crossing Arms,Closed Fist,Open Palm,Pointing Up,Thumb Down,Thumb Up,Hand Distance,Left Hand Height,Right Hand Height,Open Pose
S10E17P3,0,1,350000,10,3500000,1,0,0.02564102564,0,0.02564102564,0.7435897436,0.05128205128,0.02631578947,0.1052631579,0.1052631579,0.02631578947,0,0,0,0,142.8571429,65,8,6.33075545,0.01746283237,17.05352924,17.98748757,33.77223804,22.46425124,2.374276368,29.66246057,2,1,0,0,0,0,1,147.8536456,357.369754,231.8265873,53.26615831,48.16423998,70.81576565,66.25458902,5.719294628,0.02550737304,0.1125988799,9.584393281,0.002819179849,4,0.0010561215058537826,0.15655536417217703,0.0005845359263529279,0.14506133010081992,0.0036034051698582807,0.1448355017897904,-0.0017109795381094646,0.1956984930151589,0.045627376425855515,0.0,0.019011406844106463,0.0,0.011406844106463879,0.019011406844106463,0.6796536796536796,0.6613756613756614,0.6073298429319371,0.6885245901639344
S10E18P0,1,0,2000000,8,25000000,0,0,0.02777777778,0.006944444444,0.006944444444,0.6041666667,0.09722222222,0.03496503497,0.02097902098,0.006993006993,0,0,0.03496503497,0.006993006993,0,155.2279606,265,37,8.31882942,0.09495639388,11.95124945,21.82357053,37.93044519,16.21928425,3.661665472,37.40207523,2,0,0,0,0,0,1,93.58956123,328.931196,167.9588128,54.08267505,47.70359307,69.83791329,65.18565199,5.010035699,0.02914892133,0.1395246993,6.456007447,0.007189549662,3,-0.00028715437933260436,0.09983475670192248,-0.00010692941840191975,0.1096756291840368,0.00016239117892601163,0.08933397027517181,-0.00010993689002906839,0.1175402462985837,0.03634361233480176,0.0,0.006607929515418502,0.0,0.0,0.019823788546255508,0.5900962861072903,0.8064516129032258,0.706601466992665,0.32142857142857145
S10E18P1,1,0,500000,6,8333333,0,0,0.02941176471,0,0,0.5294117647,0.2352941176,0,0.0303030303,0.0303030303,0.0303030303,0,0.06060606061,0,0,141.6735708,57,6,6.808760725,0.3834529033,13.97187024,16.81013227,42.16887588,18.68354019,1.173368357,32.28017884,2,0,0,0,0,0,1,101.7058742,260.4599927,164.5169695,41.80276656,45.33768378,69.96624122,65.28219475,6.183392365,0.02470813806,0.09846026795,9.563647778,0.00369798432,1,-0.0011434367945279138,0.12519577423440578,-0.0012257593928031545,0.06539572797859156,0.0007948924615545198,0.0749887669949146,-0.001035335187387314,0.0846674592694126,0.16451612903225807,0.0,0.0032258064516129032,0.0,0.0,0.0,0.8333333333333334,0.972027972027972,0.9885496183206107,0.8461538461538461
S10E18P2,1,0,100000,10,1000000,1,0,0,0,0,0.6,0.1142857143,0.08823529412,0.02941176471,0,0.05882352941,0.05882352941,0.05882352941,0,0,135.822081,57,8,8.989403936,0.5024886569,11.90780445,29.69986097,26.74411279,21.33484799,0.8214818633,30.33937083,3,0,0,0,0,0,1,112.3723308,288.3737146,196.2946087,46.42433155,48.43343975,70.09076195,65.89202747,5.478934307,0.02373858859,0.1107425809,9.027017428,0.003250302007,1,0.00010177903417228141,0.11480744257412102,9.448631950046705e-05,0.08279426148662047,-0.00012367521075234958,0.10066879159843595,0.0008251645426819314,0.07863650340382411,0.06498194945848375,0.0,0.0,0.0,0.0,0.02888086642599278,0.5176470588235295,0.9022556390977443,0.876984126984127,0.36964980544747084
S10E18P3,0,0,600000,8,7500000,1,0,0.0101010101,0.0101010101,0.0202020202,0.7171717172,0.06060606061,0.01020408163,0.02040816327,0.0612244898,0,0,0.02040816327,0,0,125.2656582,167,13,8.937556982,0.2124584163,10.98816018,39.24339062,19.51598964,18.33349449,2.768950248,32.07181088,2,0,0,0,0,0,1,179.4235433,350.6834204,254.3795902,41.8704579,48.20013795,69.2589737,65.1510211,5.291757657,0.02217449091,0.09985665351,10.36224893,0.006411995773,4,0.00017785207430521602,0.11648437171902,0.0005116650263468417,0.13978891199784207,8.208692073822062e-05,0.12158736320478669,0.0004563207626342748,0.13481121072124533,0.12916111850865514,0.0,0.0,0.0,0.0,0.006657789613848202,0.5751748251748252,0.7528641571194763,0.8153310104529616,0.2579505300353357
S10E19P1,1,0,400000,10,4000000,1,0,0.01435406699,0.02392344498,0.004784688995,0.7320574163,0.1052631579,0.03365384615,0.01442307692,0.05288461538,0.02884615385,0.01442307692,0.03365384615,0,0.004807692308,159.1359628,388,36,12.74502858,0.07152337061,13.35905249,12.04833559,42.13383886,14.87531754,4.766904255,37.60342063,1,0,0,0,0,0,1,93.66241714,341.9276216,160.3880132,50.34790919,47.75155429,69.52645986,64.30737848,5.598088849,0.0266564361,0.1357903292,8.509317097,0.005187544158,1,-0.00016631525138328728,0.06737385914058071,-0.00019095503050705717,0.09513998565936276,0.0002821895993989101,0.08047684526454961,-0.00020001764955191974,0.09863666472906348,0.06202618883528601,0.0,0.009648518263266712,0.0006891798759476223,0.0006891798759476223,0.03445899379738112,0.8213728549141965,0.7639639639639639,0.6914600550964187,0.7283609576427256
S10E19P2,1,0,500000,10,5000000,0,0,0.008849557522,0.02654867257,0,0.6283185841,0.185840708,0.08035714286,0.02678571429,0.03571428571,0.01785714286,0,0.0625,0.008928571429,0,145.8923513,206,20,17.96177738,0.3448884026,14.99879261,21.49812475,26.94774245,16.07414494,2.174530072,33.34759825,2,0,0,0,0,0,1,84.62021526,331.3289157,152.3168666,51.72102898,48.23952999,70.68758695,65.24426112,5.232627189,0.02974275436,0.1395187793,6.816015547,0.005843563889,1,-6.049332723694905e-05,0.07612502404268202,-0.0005437588774591575,0.13658663568519766,-2.4618928429701236e-05,0.08008981834450427,-0.000705637547121679,0.0943852946108476,0.04976851851851852,0.003472222222222222,0.019675925925925927,0.0011574074074074073,0.0,0.006944444444444444,0.5213032581453634,0.7260479041916168,0.53125,0.5029411764705882
S10E20P0,0,1,400000,10,4000000,1,0,0,0,0,0.5,0.125,0,0,0,0,0,0.1428571429,0,0,80.71748879,9,3,5.974428032,0.05640572264,13.45996536,35.94173725,27.56927366,15.06172182,1.936468681,31.84263959,2,1,0,0,0,0,1,299.1386053,568.6088722,463.2751348,57.37649978,46.96438005,70.48304971,64.99309797,5.025845209,0.01538505276,0.1175074545,15.7149225,0.009253415952,3,0.00505322820008402,0.08280702238972454,-0.0002058064094697575,0.07429177607854998,-0.0032151802019639414,0.045121286580165496,-8.003308315469585e-05,0.07404442158070519,0.23,0.0,0.03,0.0,0.0,0.0,0.8831168831168831,0.9285714285714286,0.987012987012987,0.05194805194805195
S10E20P3,1,0,500000,10,5000000,1,0,0,0,0,0.6097560976,0.1219512195,0,0.025,0.1,0,0,0.05,0,0,169.2789969,72,7,3.198569192,0.01359404696,19.32556269,14.33306777,40.9028518,19.19171871,3.03463645,29.70542636,2,0,0,0,0,0,1,93.17129674,333.6646069,162.8665675,55.25201495,49.40546765,66.32370264,62.22728218,3.771377695,0.02810402647,0.1607700631,6.601495143,0.008404657962,9,-0.00032444064990399933,0.07306596895429596,-0.00021172598147164192,0.1240483860393552,0.0004442480330269174,0.06737622757559684,-0.000407615027869477,0.11564271649396309,0.0732484076433121,0.0,0.0,0.0,0.0,0.03184713375796178,0.18835616438356165,0.8068965517241379,0.825,0.16071428571428573
S10E21P0,0,1,250000,5,5000000,1,0,0,0,0,0.3333333333,0.1666666667,0,0,0,0,0,0.2,0,0,84.67741935,7,1,17.93561668,0.0008331632609,5.379483197,41.20219877,12.4345176,20.50099834,2.546353055,33.30434783,2,0,0,0,0,0,1,198.7556391,603.6262409,350.527476,133.6343051,65.89222686,84.00092739,77.44219967,3.164782331,0.05261722632,0.2087729282,6.246709209,0.1085610146,11,0.004752109050750733,0.04774143792063528,0.0004608654975891165,0.012975712317089817,0.017574222087860095,0.09540397926083834,-0.003326427936553936,0.009520814257534746,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.038461538461538464,1.0,1.0,0.0
S10E21P1,1,0,250000,15,1666667,1,0,0.01639344262,0.03278688525,0.03278688525,0.6229508197,0.1475409836,0.03333333333,0.05,0.06666666667,0.03333333333,0,0.06666666667,0,0,147.3361105,112,14,7.857661324,0.1292016253,8.029619273,29.12484751,28.67591306,25.68213814,0.5006197072,31.57002938,3,0,1,0,0,0,1,98.20532548,300.6917618,167.1735596,49.97438531,52.51091688,76.32174747,71.61644434,5.708129335,0.02538646423,0.106485248,9.346790511,0.02786943018,5,7.679035789088304e-05,0.15326071692444204,0.0005413295093335596,0.12322682665274974,0.0003023074802599447,0.14031111999506785,0.0010958786073483908,0.15099977756610877,0.012605042016806723,0.0,0.008403361344537815,0.014705882352941176,0.0,0.0,0.34725274725274724,0.9234828496042217,0.781578947368421,0.17866666666666667
S10E21P2,1,0,250000,5,5000000,1,0,0.04,0,0,0.6,0.08,0.125,0,0,0.08333333333,0,0.08333333333,0,0,144.5783133,36,0,5.270238222,0.3059462475,19.67957861,24.16748261,22.86651712,25.92548033,1.784757529,31.35159817,2,0,0,0,0,0,1,103.1598411,280.6170854,190.6596292,48.17917528,52.34661958,76.35464185,71.47799112,5.549699056,0.02924001149,0.1327120038,8.197537805,0.01587291893,6,-0.005070312761924635,0.12380391827854868,-0.0023938010276203445,0.07519589217570967,-0.0007763167082423956,0.09089807213153779,-0.0036510854539736873,0.08835053407697412,0.11188811188811189,0.0,0.0,0.0,0.0,0.006993006993006993,0.9703703703703703,0.7841726618705036,0.5606060606060606,0.9015151515151515
S10E21P3,1,0,80000,20,400000,0,0,0.08333333333,0,0,0.5833333333,0.1666666667,0,0,0.3,0,0,0.1,0,0,131.1134235,21,5,12.62442219,0.02398189571,5.462945224,13.74186036,34.21455186,33.90228194,0.02995739929,39.11904762,1,0,1,0,1,0,0,75.70699225,625.5105114,275.7219224,173.0144274,58.93367998,81.45862109,75.27530431,3.359501844,0.03754428382,0.1895620014,3.443926564,0.1285817454,3,-0.00018108616704526313,0.03392867200585684,0.0022372479024140744,0.09377544096633994,0.00033867100010748783,0.03994203425122055,0.0025213542191878627,0.10336723536115912,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.8411214953271028,0.638095238095238,0.6262626262626263,0.8282828282828283
S10E22P3,1,0,150000,8,2000000,1,0,0,0,0,0.5666666667,0.1666666667,0,0.03448275862,0,0,0,0.06896551724,0,0,138.2365973,52,9,11.76619198,0.879518779,15.90787134,13.65053985,42.13697598,11.5724346,4.086468172,31.2718894,2,0,0,0,0,0,1,124.823568,271.0643394,195.4371165,39.16097235,47.03090731,69.57468223,65.28448905,5.696904982,0.02427891934,0.1135059515,9.172654944,0.002313527559,1,0.0022972034969071095,0.10354371674439802,0.0010814227799112446,0.09277502410949677,0.0003423855401748802,0.0765652548483731,0.0012619945892067797,0.09891459801265527,0.02702702702702703,0.0,0.0,0.0,0.003861003861003861,0.05019305019305019,0.7096774193548387,0.918918918918919,0.9959514170040485,0.3603238866396761
S10E23P3,1,0,250000,8,3333333,1,0,0.03468208092,0.005780346821,0.005780346821,0.6011560694,0.1676300578,0.0988372093,0.02325581395,0.03488372093,0.02906976744,0,0.04651162791,0.005813953488,0,162.5411113,313,36,15.73282523,0.2893223374,9.000462214,19.38890654,27.69160781,26.69207362,1.204802893,32.42981557,2,0,0,0,0,0,1,100.7207536,347.0653568,181.0727335,59.00188803,50.34527617,71.0918169,65.82794605,5.078670063,0.02865063638,0.1459133856,6.929145296,0.007140671717,3,4.466089597281473e-05,0.10603677374972995,-0.00015152263017099516,0.14112372266690024,0.00016699288666908798,0.10566623114394721,-7.939674823065882e-05,0.15060116187065425,0.0613682092555332,0.0,0.008048289738430584,0.005030181086519115,0.001006036217303823,0.02112676056338028,0.5647442872687704,0.9057591623036649,0.8262032085561497,0.3575197889182058
S09E01P0,0,0,60000,15,400000,1,0,0.06060606061,0.01515151515,0,0.6868686869,0.1363636364,0.04081632653,0.06632653061,0.04591836735,0,0.005102040816,0.04591836735,0,0,172.8116176,357,52,6.470911992,0.1924850437,14.4314987,26.92851845,25.66580823,25.00012441,1.31065383,32.03670934,2,0,0,0,0,0,1,128.754125,468.6070531,238.6723908,78.94533514,41.35813493,62.75074555,58.11164194,4.387536366,0.02435027951,0.1339284899,6.412385414,0.003783959726,6,0.0001353698837660417,0.1381157195479104,0.0004197458080823651,0.10161752011788766,-5.7963698285110724e-05,0.10987318991973592,0.00040946040387409617,0.09583242322394946,0.0945945945945946,0.0011583011583011582,0.007335907335907336,0.0003861003861003861,0.0,0.0069498069498069494,0.45181907571288105,0.8354616895874263,0.8340784898161947,0.1769464105156724
S09E01P1,1,0,500000,20,2500000,0,0,0.01459854015,0.01459854015,0.007299270073,0.6861313869,0.08759124088,0.09558823529,0.007352941176,0.04411764706,0.08823529412,0,0.02205882353,0.007352941176,0.02205882353,154.743083,261,24,8.343419466,0.2959571027,20.95241083,14.79277428,26.43480338,26.81028243,2.370353088,32.01728763,2,0,0,0,0,0,1,105.1789749,414.1020926,186.3318017,60.48897455,39.76083933,64.43227174,59.68114374,5.121048254,0.02547539031,0.1205900357,6.419391851,0.00508368224,6,0.00028245673423871,0.07480075821269501,-3.0280335953361103e-05,0.07593818531661747,-0.0001308648826036242,0.07400607495751595,5.58140918724505e-05,0.07373598903039985,0.20103334899013622,0.0004697040864255519,0.0023485204321277596,0.0,0.0004697040864255519,0.004227336777829967,0.2526141992294992,0.8638232271325796,0.599320882852292,0.21213840045377197
S09E01P2,0,0,175000,15,1166667,1,0,0.03448275862,0,0,0.6551724138,0.03448275862,0.1428571429,0.1071428571,0.03571428571,0,0,0.03571428571,0,0,93.24324324,46,7,2.661434042,0.1460875985,9.256370642,48.37617448,26.15237541,13.17043197,0.2371263784,34.04235294,3,0,0,0,0,0,1,119.0037179,312.9823743,190.9225885,55.949517,40.15242232,64.24388886,59.23362379,5.159706766,0.02047156165,0.1336701141,5.518534907,0.00246219724,6,-0.0006583187591589476,0.09430937956699448,-0.0008905523278740022,0.09317065543755226,0.00021003294335514468,0.07109544046656104,-0.001553433903913057,0.08835614580056739,0.060897435897435896,0.0,0.0,0.0,0.0,0.041666666666666664,0.4805447470817121,0.8796498905908097,0.7703016241299304,0.3184713375796178
S09E01P3,0,1,600000,5,12000000,0,0,0,0,0,0.4615384615,0.07692307692,0,0,0,0,0,0,0,0,178.9638932,19,2,2.093858518,0.01214964437,4.292003078,17.45608644,58.08694535,17.88308673,0.1758708237,38.304,2,0,0,0,0,0,1,76.66794301,598.0353439,240.5542501,161.6397275,49.32199224,66.34763159,61.92500246,2.929716457,0.04171643864,0.1912172859,4.749539746,0.003931707361,9,0.0015010989312105908,0.10525961289070734,0.0011074179373447286,0.09675793524486413,-0.0014421208849493023,0.0960296122094427,-0.00035845671059950204,0.13258817761068772,0.00625,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.9230769230769231,0.5777777777777777,0.4473684210526316
S09E02P1,0,0,1250000,5,25000000,1,0,0.06722689076,0.01680672269,0.008403361345,0.6554621849,0.1344537815,0.01694915254,0.07627118644,0.008474576271,0.02542372881,0,0.01694915254,0.008474576271,0,180.6879403,218,19,4.118702279,0.2238506317,11.85868953,34.82307747,27.37289274,18.61620139,2.98658641,33.57075841,2,0,0,0,0,0,1,98.69388883,371.9698052,185.8487881,58.70124951,40.49668765,64.18741809,59.24769697,5.037619518,0.02435474773,0.1272164734,7.617594453,0.004530917712,3,-0.00011755572988632062,0.07534068736029459,-0.00014550954737561908,0.07517740083591107,-0.00012206876531560368,0.05592516299524477,-0.00018292381408367058,0.07618950772241181,0.04846938775510204,0.0,0.002551020408163265,0.0,0.0,0.02040816326530612,0.7244701348747592,0.8976683937823834,0.9181208053691275,0.44429347826086957
S09E02P2,1,0,200000,15,1333333,1,0,0.005714285714,0.01142857143,0,0.7828571429,0.08571428571,0.06358381503,0.005780346821,0.04624277457,0.04046242775,0.01156069364,0.05202312139,0.005780346821,0,191.4503016,365,31,7.874522744,0.03879215441,13.02130086,13.26456056,46.1920986,18.76106656,0.8476592594,30.76319464,2,0,0,0,0,0,1,89.95038991,290.4752331,160.4233693,47.17709072,41.29891596,63.53245139,58.99421486,5.322829764,0.02471630438,0.1115658895,6.153680926,0.001458011587,12,0.00025493373612060663,0.08038301247703651,-0.00010079769019781099,0.08304480610664294,7.665901726603761e-05,0.08058331433791172,9.8641270019807e-07,0.08126222172280098,0.10457516339869281,0.0030501089324618735,0.033115468409586055,0.00522875816993464,0.00130718954248366,0.020479302832244008,0.6298054105363076,0.8250235183443085,0.669350780070458,0.4827586206896552
S09E03P2,1,0,100000,10,1000000,1,0,0.03187250996,0.003984063745,0.01593625498,0.764940239,0.09561752988,0.04016064257,0.07228915663,0.04016064257,0.02008032129,0,0.04417670683,0,0,167.0588235,426,67,18.44968682,0.4090775181,14.80085359,8.746498613,35.05980895,21.36642581,1.16764929,32.73853904,2,0,0,0,0,0,1,94.63908595,344.1388916,160.8837594,53.31998997,41.90035574,64.52522043,60.12430026,4.633097431,0.0259026644,0.126355813,6.347027552,0.006465170052,3,0.00010018232034858023,0.08516084600763704,-9.776609210686887e-05,0.11565472553366334,-3.335555360027094e-05,0.07980642156347455,-3.17158399892387e-05,0.11416895175302533,0.0800578034682081,0.0005780346820809249,0.0017341040462427746,0.006358381502890174,0.004046242774566474,0.016184971098265895,0.39243894279023084,0.7029243937232525,0.7564841498559077,0.2819672131147541
S09E03P3,0,1,75000,30,250000,1,0,0.01481481481,0.02962962963,0.01481481481,0.7111111111,0.08888888889,0.02985074627,0.03731343284,0.05970149254,0.007462686567,0.01492537313,0.03731343284,0,0,117.1548117,238,33,12.20740536,0.8224291311,16.65092745,30.76287281,19.88680037,17.5653587,2.104206731,33.5389313,2,0,0,0,0,0,1,151.6168668,415.2932416,256.3354732,66.56702783,40.97589656,61.73596475,56.82415747,5.380174935,0.04352245058,0.1443571614,5.300460784,0.001400667031,4,2.9647630437547428e-05,0.0893189229767239,0.00019166780603060708,0.08857057481147351,-4.353579057325133e-06,0.09246299947443408,2.0265479178536253e-05,0.09762477261949096,0.07009694258016405,0.0003728560775540641,0.010067114093959731,0.020507084265473527,0.0,0.01081282624906786,0.5629025332760842,0.5178484107579462,0.4751598622725037,0.5121467526028756
S09E04P1,1,0,75000,10,750000,0,0,0,0,0,0.5652173913,0.152173913,0.04444444444,0,0.08888888889,0.02222222222,0,0.06666666667,0,0,213.7931034,93,12,5.806235893,0.2175778726,10.30394427,49.87699091,18.49036372,12.43945703,2.865430787,31.02059659,2,0,0,0,1,0,1,121.2636109,445.3004577,272.5816427,88.81952731,42.44091733,65.07460452,59.16381855,4.641499553,0.02380871591,0.1456462839,6.433247951,0.0008986276138,9,0.00023245439942936347,0.05481746052709211,-1.596104161849318e-05,0.09238717496329382,-4.238839233470483e-05,0.048303312746907266,0.0008783006490407599,0.10310949428383197,0.013531799729364006,0.0,0.016238159675236806,0.0013531799729364006,0.0013531799729364006,0.009472259810554804,0.7025,0.8945578231292517,0.9166666666666666,0.16822429906542055
S09E04P3,1,0,200000,10,2000000,1,0,0.02127659574,0.04255319149,0,0.6382978723,0.1382978723,0.03225806452,0.05376344086,0.02150537634,0.04301075269,0.01075268817,0.06451612903,0,0,133.5177269,177,16,15.90340165,0.09072184802,17.76174188,11.22732209,30.44969971,21.30404251,3.263070752,31.75356577,2,0,0,0,0,0,1,86.77705763,353.6823592,163.2539705,61.46042439,43.43184964,63.35214536,57.43503604,3.90101896,0.0259607643,0.1412220978,4.6750875,0.001918694967,6,0.00014353732442489448,0.07462733505993788,-0.0001212404764837017,0.08453073730919666,9.469918571371778e-05,0.06790070908161144,-6.866208088515758e-05,0.0852010635971632,0.08941305540318156,0.0005485463521667581,0.03730115194733955,0.02578167855183763,0.0005485463521667581,0.021941854086670324,0.6227244193345888,0.6543463381245722,0.39305949008498586,0.501794687724336
S09E05P0,1,0,100000,12,800000,1,0,0.03125,0.01041666667,0,0.7395833333,0.125,0.09473684211,0.04210526316,0.1263157895,0.06315789474,0.01052631579,0.02105263158,0,0,145.1038576,163,20,13.35370198,0.1212296203,6.051549338,30.06924256,34.07092312,15.2035206,1.129833352,30.92054176,2,0,0,0,0,0,1,120.1909988,310.0613105,190.4235225,48.63387332,39.8636403,62.94762216,58.14285792,5.903218471,0.03664563417,0.1454898772,5.92018628,0.0009781548969,5,-0.0001603976666277384,0.09709833677893448,-3.6957957486149054e-05,0.11298544532944048,0.0002967062632650677,0.09073468518643915,-2.075845496329018e-05,0.11997267298595542,0.028205128205128206,0.0,0.0,0.0,0.000641025641025641,0.016025641025641024,0.33240997229916897,0.934761441090555,0.9722507708119219,0.19106957424714435
S09E05P1,1,0,350000,10,3500000,1,0,0.007575757576,0,0.007575757576,0.7878787879,0.04545454545,0.03816793893,0.0534351145,0.09160305344,0.02290076336,0,0.007633587786,0,0,229.0552585,257,27,19.73541958,0.171091524,13.49372793,13.2133971,37.2953745,13.55437853,2.536611462,33.66293572,2,0,0,0,0,0,1,76.72092087,559.1593946,157.721429,63.86374559,40.45705812,64.30503784,59.00284173,5.116970043,0.02430879376,0.1486808765,5.910712123,0.005574386932,12,0.00036123991760905283,0.07128756397451572,0.0009150221354543832,0.08970701928389256,-0.0003940903272407285,0.0681227580541928,0.0007530489172938484,0.09312995927311975,0.005018820577164366,0.0,0.045796737766624844,0.005018820577164366,0.0012547051442910915,0.0075282308657465494,0.47208480565371025,0.646481178396072,0.7115072933549432,0.3831699346405229
S09E06P0,0,0,500000,10,5000000,1,0,0,0,0,0.3333333333,0.3333333333,0,0,0,0,0,0.2,0,0,56,7,2,8.698418462,0.002789556605,12.74566164,13.58799944,46.79685586,17.10048505,1.06779073,30.21966206,3,1,0,0,0,0,1,71.87319765,598.8433658,286.2925595,178.0928556,54.15047719,65.33904798,61.39259111,1.764551481,0.03811702937,0.2066700688,0.9402336132,0.004132387536,4,0.0013408305759201563,0.10893603073415271,0.003885806142213103,0.140455152798627,9.20136888583965e-05,0.1468374250759509,0.003923016126284342,0.14608491319334585,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.22033898305084745,0.9316239316239316,0.9739130434782609,0.07894736842105263
S09E06P1,1,0,80000,15,533333,0,0,0,0,0,0.75,0.07352941176,0,0.01492537313,0.02985074627,0.01492537313,0.01492537313,0,0,0,173.9745403,123,10,3.68418773,0.1310786386,16.46599257,21.02945761,36.49503336,20.27422829,1.920022404,31.22390671,2,1,0,0,0,0,1,130.8360567,315.9948035,187.8779677,42.48307248,38.13571871,61.17917462,56.87719428,5.77174882,0.02147587462,0.1133638163,9.110840201,0.000481976871,4,-0.0002163520608192862,0.05245221372280092,-0.0007322555742202668,0.043178639333367554,-6.106620033581943e-05,0.025122235544828255,-0.0007303581596949169,0.050936237415942824,0.0,0.0,0.016008537886873,0.0,0.0,0.1728922091782284,0.4593147751605996,0.8767441860465116,0.8232558139534883,0.4906976744186046
S09E06P2,0,0,300000,5,6000000,1,0,0.03571428571,0.07142857143,0,0.5,0.2142857143,0,0.03703703704,0,0,0,0.07407407407,0,0,93.04997128,54,8,20.9795634,1.136928963,13.17652701,21.15468005,20.86536067,18.42009491,4.266845608,33.5821256,2,0,0,0,0,0,1,128.3987537,344.0961739,202.8626616,54.06459604,39.79348163,61.82517309,56.75865643,5.077240587,0.02100322652,0.1221359851,8.158380899,0.0004890799219,1,-0.00045212087224797727,0.1274135539265169,6.964874296200013e-05,0.10570848848101896,0.00016228663248746904,0.12492188373854883,0.00012059794182107485,0.10248719062898659,0.05995203836930456,0.0,0.02038369304556355,0.0,0.0,0.007194244604316547,0.8535211267605634,0.9903691813804173,0.8831615120274914,0.27586206896551724
S09E06P3,1,0,225000,10,2250000,1,0,0.01435406699,0.01435406699,0.004784688995,0.6937799043,0.1339712919,0.07692307692,0.03846153846,0.0625,0.05769230769,0.004807692308,0.07211538462,0,0,206.5377612,397,39,10.63213761,0.251866347,16.04812873,11.2852948,31.42742763,29.62328782,0.7318576776,30.64480874,2,0,0,0,0,0,1,89.57334667,379.1536411,160.824324,56.33296216,36.88206768,61.00375076,55.75570079,5.445117125,0.02625719259,0.1418855519,6.371053152,0.001476521135,6,-1.63514681060373e-05,0.1411753475097019,8.219201534707371e-05,0.10921960688778777,0.00015041035610241008,0.11883058975533947,0.0001559504950293993,0.11270009147008328,0.12652563059397884,0.0004068348250610252,0.004475183075671277,0.004475183075671277,0.0028478437754271765,0.043938161106590726,0.7450069670227589,0.9004908522980812,0.87308939323761,0.4063226406322641
S09E07P0,1,0,500000,2,25000000,1,0,0,0,0,0.1666666667,0.1666666667,0,0,0,0,0,0.2,0,0,66.4556962,7,2,6.289857792,0.2022291919,21.12213947,6.592747288,43.35506201,21.98531125,0.4526540305,29.59659091,2,0,0,0,0,0,1,78.11863244,593.0681998,296.4363747,164.9551889,56.44730257,78.96206392,72.87685406,3.746817363,0.03795862397,0.1895481272,7.148244267,0.04841038623,10,0.006387294310590497,0.06642729754792233,0.009995137543781944,0.11340668014209808,-0.00377625065005344,0.09751651325680814,0.009474630103163096,0.1007669743667174,0.26881720430107525,0.0,0.0,0.0,0.010752688172043012,0.0,0.9135802469135802,0.9333333333333333,0.9506172839506173,0.037037037037037035
S09E07P1,0,1,500000,6,8333333,1,0,0,0,0,0.7317073171,0.0487804878,0.1,0,0.125,0.025,0.025,0.075,0,0,167.0533643,72,6,5.803147107,0.06239346803,23.108188,24.18320709,22.12921138,23.80469294,0.9091606651,31.60058737,2,0,0,0,0,0,1,114.8083814,324.1129668,205.6434771,64.84977815,51.55604916,71.79125751,66.7728164,5.068424128,0.02697231297,0.1438570475,8.32650994,0.007001981659,4,-0.00037616199875479286,0.09772312699997628,-0.0011588949886406248,0.08813473560871829,6.856198190514966e-05,0.07652540220711398,-0.0007604903979256386,0.10479263086632652,0.21069182389937108,0.0,0.0,0.0,0.0,0.0031446540880503146,0.7839506172839507,0.8141025641025641,0.9912280701754386,0.5876288659793815
S09E07P3,1,0,350000,10,3500000,0,0,0,0.03125,0.015625,0.6875,0.140625,0.07936507937,0.03174603175,0.06349206349,0,0,0.04761904762,0,0,168.5313021,118,11,10.58431598,0.107378013,24.79813052,3.829236086,37.06534411,21.28426351,2.331332376,30.8863109,2,0,0,0,0,0,1,107.6096705,313.4961401,180.5245831,51.40825715,53.67696154,76.12860565,70.4925413,5.800720107,0.02481067648,0.127143298,7.209306129,0.01006487528,4,0.0010116487440436778,0.09783842034086367,0.0009442679809801459,0.10154290641060447,-0.0009209452253399458,0.07567432386749959,-0.000393553213639691,0.08395948121269457,0.06854838709677419,0.0,0.008064516129032258,0.0,0.0020161290322580645,0.004032258064516129,0.44467640918580376,0.8426501035196687,0.6475583864118896,0.30655391120507397
